wweia_food_category,wweia_food_category_description,matched_wweia_food_category_from_api,fdc_id,food_code,main_food_description,main_food_description_zh,data_type,additional_food_description,Protein (g),Total lipid (fat) (g),"Carbohydrate, by difference (g)",Energy (kcal),"Alcohol, ethyl (g)",Water (g),Caffeine (mg),Theobromine (mg),Total Sugars (g),"Fiber, total dietary (g)","Calcium, Ca (mg)","Iron, Fe (mg)","Magnesium, Mg (mg)","Phosphorus, P (mg)","Potassium, K (mg)","Sodium, Na (mg)","Zinc, Zn (mg)","Copper, Cu (mg)","Selenium, Se (µg)",Retinol (µg),"Vitamin A, RAE (µg)","Carotene, beta (µg)","Carotene, alpha (µg)",Vitamin E (alpha-tocopherol) (mg),Vitamin D (D2 + D3) (µg),"Cryptoxanthin, beta (µg)",Lycopene (µg),Lutein + zeaxanthin (µg),"Vitamin C, total ascorbic acid (mg)",Thiamin (mg),Riboflavin (mg),Niacin (mg),Vitamin B-6 (mg),"Folate, total (µg)",Vitamin B-12 (µg),"Choline, total (mg)",Vitamin K (phylloquinone) (µg),Folic acid (µg),"Folate, food (µg)","Folate, DFE (µg)","Vitamin E, added (mg)","Vitamin B-12, added (µg)",Cholesterol (mg),"Fatty acids, total saturated (g)",SFA 4:0 (g),SFA 6:0 (g),SFA 8:0 (g),SFA 10:0 (g),SFA 12:0 (g),SFA 14:0 (g),SFA 16:0 (g),SFA 18:0 (g),MUFA 18:1 (g),PUFA 18:2 (g),PUFA 18:3 (g),PUFA 20:4 (g),PUFA 22:6 n-3 (DHA) (g),MUFA 16:1 (g),PUFA 18:4 (g),MUFA 20:1 (g),PUFA 20:5 n-3 (EPA) (g),MUFA 22:1 (g),PUFA 22:5 n-3 (DPA) (g),"Fatty acids, total monounsaturated (g)","Fatty acids, total polyunsaturated (g)"
3208,Turnovers and other grain-based items,Turnovers and other grain-based items,2708709,58116100,"Empanada, NFS",馅饼，未特别说明,Survey (FNDDS),,7.19,16.0,29.9,291.0,0.0,45.3,0.0,0.0,2.75,2.0,47.0,1.62,18.0,95.0,176.0,446.0,1.14,0.086,6.6,11.0,16.0,51.0,12.0,0.35,0.0,12.0,258.0,83.0,3.5,0.159,0.116,2.41,0.116,38.0,0.32,19.7,4.7,22.0,16.0,53.0,0.0,0.0,13.0,5.66,0.038,0.02,0.014,0.033,0.046,0.304,3.18,1.88,6.82,1.61,0.08,0.015,0.0,0.276,0.0,0.077,0.0,0.0,0.001,7.14,1.75
3208,Turnovers and other grain-based items,Turnovers and other grain-based items,2708710,58116115,"Empanada, no meat",馅饼，无 肉,Survey (FNDDS),picadillo or pastelillo;vegetables;cheese,5.75,13.2,31.5,265.0,0.0,48.0,0.0,0.0,2.56,3.4,46.0,1.63,27.0,93.0,197.0,399.0,0.67,0.109,4.0,10.0,14.0,47.0,11.0,0.46,0.0,11.0,235.0,75.0,3.2,0.184,0.099,1.8,0.08,61.0,0.05,16.0,4.7,20.0,41.0,74.0,0.0,0.0,4.0,4.59,0.034,0.018,0.013,0.029,0.04,0.233,2.59,1.53,5.63,1.45,0.086,0.009,0.0,0.196,0.0,0.066,0.0,0.0,0.0,5.84,1.58
3208,Turnovers and other grain-based items,Turnovers and other grain-based items,2708723,58122320,Knish,Knish,Survey (FNDDS),"pastry filled with cheese, potato, or meat",10.5,19.7,31.9,345.0,0.0,36.2,0.0,0.0,0.98,1.1,46.0,2.55,16.0,130.0,124.0,445.0,0.68,0.061,15.6,198.0,209.0,119.0,0.0,2.02,1.3,3.0,0.0,111.0,0.0,0.32,0.296,2.41,0.049,58.0,0.3,66.3,18.5,37.0,21.0,84.0,0.0,0.0,91.0,4.51,0.034,0.008,0.007,0.02,0.043,0.149,2.57,1.5,8.5,4.83,0.415,0.0,0.0,0.073,0.0,0.026,0.0,0.0,0.001,8.66,5.32
3208,Turnovers and other grain-based items,Turnovers and other grain-based items,2708727,58124220,"Pastry, egg and cheese filled",糕点，鸡蛋 和 奶酪 夹馅,Survey (FNDDS),kolache,8.38,15.7,43.8,349.0,0.0,31.1,0.0,0.0,6.18,1.6,84.0,2.84,18.0,123.0,123.0,216.0,0.82,0.085,11.5,123.0,125.0,22.0,1.0,0.77,0.5,2.0,0.0,44.0,0.0,0.507,0.31,3.41,0.073,86.0,0.21,33.3,3.8,46.0,40.0,119.0,0.0,0.0,68.0,7.01,0.266,0.193,0.115,0.266,0.305,0.991,3.46,1.2,3.66,1.54,0.176,0.029,0.004,0.209,0.002,0.038,0.003,0.001,0.005,3.95,1.72
3208,Turnovers and other grain-based items,Turnovers and other grain-based items,2708728,58124230,"Pastry, meat / poultry-filled",糕点，肉/禽肉-夹馅,Survey (FNDDS),kolache,11.5,19.2,30.9,341.0,0.0,36.8,0.0,0.0,4.63,1.1,61.0,2.34,18.0,131.0,190.0,398.0,1.32,0.081,14.3,94.0,95.0,15.0,1.0,0.81,0.8,1.0,0.0,30.0,0.0,0.427,0.269,4.23,0.107,60.0,0.43,42.1,2.7,32.0,28.0,83.0,0.0,0.0,74.0,7.56,0.185,0.134,0.08,0.193,0.219,0.788,4.09,1.67,5.76,2.42,0.167,0.058,0.004,0.315,0.001,0.128,0.003,0.002,0.011,6.26,2.75
3208,Turnovers and other grain-based items,Turnovers and other grain-based items,2708720,58121610,Pierogi,Pierogi,Survey (FNDDS),,5.26,6.14,29.6,195.0,0.0,57.2,0.0,0.0,1.75,0.9,35.0,1.26,16.0,79.0,107.0,474.0,0.44,0.063,13.4,3.0,3.0,1.0,0.0,0.98,0.0,0.0,0.0,8.0,5.3,0.293,0.222,2.2,0.062,64.0,0.08,9.6,7.9,52.0,12.0,100.0,0.0,0.0,4.0,1.32,0.021,0.008,0.004,0.011,0.015,0.047,0.814,0.349,1.23,2.97,0.267,0.0,0.0,0.005,0.0,0.009,0.0,0.0,0.0,1.24,3.24
3208,Turnovers and other grain-based items,Turnovers and other grain-based items,2708731,58125110,"Quiche with meat, poultry or fish",咸派 含肉，禽肉 或 鱼,Survey (FNDDS),"quiche, NFS;Quiche Lorraine",15.5,30.6,12.1,387.0,0.0,39.2,0.0,0.0,1.91,0.7,232.0,1.01,20.0,257.0,178.0,570.0,1.85,0.046,22.9,207.0,208.0,13.0,0.0,0.8,1.1,3.0,0.0,105.0,0.4,0.162,0.272,2.24,0.127,26.0,0.7,77.2,2.9,8.0,17.0,32.0,0.0,0.0,153.0,14.7,0.386,0.316,0.196,0.461,0.541,1.87,7.42,3.05,9.24,2.16,0.131,0.058,0.001,0.575,0.0,0.106,0.005,0.002,0.014,9.41,2.68
3208,Turnovers and other grain-based items,Turnovers and other grain-based items,2708730,58124500,Samosa,Samosa,Survey (FNDDS),pastry with potatoes and peas,5.14,17.5,33.2,310.0,0.0,42.7,0.0,0.0,1.28,1.8,33.0,2.16,16.0,73.0,166.0,388.0,0.43,0.063,6.1,49.0,54.0,57.0,1.0,2.38,0.1,0.0,0.0,91.0,0.4,0.309,0.199,2.58,0.067,44.0,0.1,11.8,14.0,34.0,10.0,68.0,0.0,0.0,14.0,4.41,0.112,0.081,0.049,0.116,0.133,0.437,2.49,0.805,5.9,4.45,0.571,0.007,0.0,0.112,0.001,0.088,0.002,0.001,0.002,6.16,5.03
3208,Turnovers and other grain-based items,Turnovers and other grain-based items,2708729,58124250,Spanakopita,Spanakopita,Survey (FNDDS),Greek spinach cheese pie,8.27,15.2,10.4,212.0,0.0,64.3,0.0,0.0,0.64,1.0,132.0,1.25,48.0,126.0,264.0,392.0,0.94,0.06,11.6,109.0,233.0,1480.0,0.0,1.75,0.3,6.0,0.0,3230.0,9.4,0.106,0.259,0.778,0.104,58.0,0.25,46.6,211.0,7.0,51.0,63.0,0.0,0.0,79.0,6.55,0.233,0.154,0.138,0.22,0.241,0.87,3.38,1.16,4.95,0.855,0.157,0.008,0.0,0.218,0.001,0.019,0.002,0.0,0.003,5.3,1.04
3208,Turnovers and other grain-based items,Turnovers and other grain-based items,2708732,58125120,"Spinach quiche, meatless",菠菜 咸派，无肉,Survey (FNDDS),broccoli quiche,10.3,23.5,11.7,299.0,0.0,52.6,0.0,0.0,1.88,1.0,231.0,1.08,39.0,194.0,216.0,317.0,1.39,0.049,14.0,190.0,264.0,893.0,0.0,1.22,0.9,5.0,0.0,2000.0,4.3,0.086,0.265,0.705,0.093,41.0,0.49,63.9,131.0,8.0,33.0,46.0,0.0,0.0,127.0,11.9,0.357,0.292,0.181,0.426,0.501,1.67,5.79,2.3,6.51,1.25,0.125,0.03,0.0,0.423,0.0,0.056,0.005,0.001,0.01,6.5,1.65
3208,Turnovers and other grain-based items,Turnovers and other grain-based items,2710045,75410550,Stuffed jalapeno pepper,填馅 墨西哥辣椒 辣椒/甜椒,Survey (FNDDS),cheese stuffed;battered or breaded;jalapeno bites;poppers,8.82,15.9,16.5,241.0,0.0,56.7,0.0,0.0,3.73,2.5,120.0,1.9,23.0,139.0,232.0,444.0,1.01,0.073,14.9,106.0,131.0,256.0,29.0,2.79,0.8,49.0,101.0,539.0,50.7,0.2,0.273,1.84,0.25,48.0,0.42,96.1,19.7,13.0,34.0,57.0,0.0,0.0,141.0,6.34,0.175,0.047,0.057,0.111,0.12,0.614,3.33,1.64,5.02,2.47,0.247,0.0,0.0,0.241,0.0,0.005,0.0,0.0,0.0,5.23,2.82
3208,Turnovers and other grain-based items,Turnovers and other grain-based items,2709131,58175110,Tabbouleh,Tabbouleh,Survey (FNDDS),Tabbuli;bulgar with tomatoes and parsley,1.64,9.66,9.65,127.0,0.0,77.3,0.0,0.0,1.34,1.8,20.0,0.74,22.0,39.0,154.0,495.0,0.3,0.062,0.3,0.0,33.0,389.0,23.0,2.18,0.0,1.0,590.0,387.0,15.8,0.042,0.027,0.698,0.069,20.0,0.0,5.9,97.6,0.0,20.0,20.0,0.0,0.0,0.0,1.5,0.0,0.0,0.001,0.002,0.0,0.002,1.18,0.252,6.34,0.905,0.065,0.001,0.0,0.102,0.0,0.027,0.0,0.0,0.0,6.48,0.971
3208,Turnovers and other grain-based items,Turnovers and other grain-based items,2709130,58175000,Vada,Vada,Survey (FNDDS),lentil or bean dumpling;fritter,12.8,9.73,33.2,266.0,0.0,42.0,0.0,0.0,1.31,5.8,24.0,3.57,27.0,147.0,373.0,315.0,1.7,0.4,0.1,0.0,5.0,48.0,4.0,2.2,0.0,6.0,0.0,54.0,9.5,0.451,0.114,1.43,0.305,247.0,0.0,50.1,13.3,0.0,247.0,247.0,0.0,0.0,0.0,1.31,0.0,0.0,0.0,0.0,0.001,0.007,0.95,0.272,3.89,3.32,0.459,0.0,0.0,0.034,0.0,0.065,0.0,0.0,0.0,3.99,3.78
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2708800,58136130,"Lo mein, with shrimp",Lo mein，含 虾,Survey (FNDDS),Lo mein with seafood,8.56,2.21,16.2,121.0,0.0,71.4,0.0,0.0,2.08,1.0,36.0,0.91,19.0,100.0,119.0,363.0,0.63,0.105,19.7,19.0,26.0,77.0,17.0,0.7,0.1,0.0,2.0,88.0,1.3,0.044,0.103,1.2,0.105,27.0,0.35,35.5,10.1,0.0,27.0,27.0,0.0,0.0,44.0,0.476,0.0,0.0,0.0,0.0,0.002,0.007,0.319,0.121,0.501,0.942,0.117,0.016,0.03,0.014,0.0,0.008,0.028,0.0,0.003,0.543,1.14
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2708799,58136120,"Lo mein, meatless",Lo mein，无肉,Survey (FNDDS),vegetable or vegetarian lo mein,4.77,2.35,20.2,121.0,0.0,71.3,0.0,0.0,2.63,1.3,21.0,1.07,14.0,45.0,105.0,430.0,0.36,0.064,11.7,0.0,9.0,97.0,21.0,0.3,0.1,0.0,3.0,112.0,1.7,0.047,0.124,0.81,0.068,28.0,0.0,8.9,12.7,0.0,28.0,28.0,0.0,0.0,0.0,0.464,0.0,0.0,0.0,0.0,0.0,0.003,0.328,0.111,0.575,1.14,0.145,0.002,0.0,0.007,0.0,0.008,0.0,0.0,0.0,0.592,1.29
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2708798,58136110,"Lo mein, NFS",Lo mein，未特别说明,Survey (FNDDS),,4.77,2.35,20.2,121.0,0.0,71.3,0.0,0.0,2.63,1.3,21.0,1.07,14.0,45.0,105.0,430.0,0.36,0.064,11.7,0.0,9.0,97.0,21.0,0.3,0.1,0.0,3.0,112.0,1.7,0.047,0.124,0.81,0.068,28.0,0.0,8.9,12.7,0.0,28.0,28.0,0.0,0.0,0.0,0.464,0.0,0.0,0.0,0.0,0.0,0.003,0.328,0.111,0.575,1.14,0.145,0.002,0.0,0.007,0.0,0.008,0.0,0.0,0.0,0.592,1.29
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2708802,58136150,"Lo mein, with beef",Lo mein，含 牛肉,Survey (FNDDS),,9.73,2.77,16.2,129.0,0.0,70.0,0.0,0.0,2.11,1.0,20.0,1.43,14.0,89.0,160.0,358.0,1.19,0.063,14.8,1.0,8.0,78.0,17.0,0.3,0.1,0.0,2.0,90.0,1.4,0.053,0.157,2.22,0.208,23.0,0.4,22.9,10.6,0.0,23.0,23.0,0.0,0.0,15.0,0.702,0.0,0.0,0.0,0.001,0.001,0.022,0.451,0.196,0.8,0.959,0.118,0.01,0.0,0.033,0.0,0.008,0.0,0.0,0.002,0.854,1.1
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2708803,58136160,"Lo mein, with chicken",Lo mein，含 鸡肉,Survey (FNDDS),turkey,9.15,3.15,16.2,130.0,0.0,70.3,0.0,0.0,2.11,1.0,20.0,1.0,16.0,83.0,140.0,413.0,0.61,0.064,14.1,2.0,9.0,78.0,17.0,0.32,0.1,0.0,2.0,90.0,1.4,0.052,0.136,2.16,0.104,24.0,0.07,20.3,10.2,0.0,24.0,24.0,0.0,0.0,22.0,0.686,0.0,0.0,0.0,0.0,0.0,0.009,0.514,0.144,0.903,1.09,0.126,0.006,0.0,0.096,0.0,0.01,0.0,0.0,0.0,1.01,1.22
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2708801,58136140,"Lo mein, with pork",Lo mein，含 猪肉,Survey (FNDDS),,9.48,3.79,16.2,138.0,0.0,69.3,0.0,0.0,2.11,1.0,20.0,1.07,17.0,85.0,168.0,357.0,0.79,0.063,16.3,0.0,8.0,78.0,17.0,0.28,0.2,0.0,2.0,90.0,1.5,0.239,0.164,1.81,0.164,23.0,0.14,26.6,10.2,0.0,23.0,23.0,0.0,0.0,16.0,1.07,0.0,0.0,0.0,0.002,0.002,0.026,0.692,0.312,1.23,1.05,0.12,0.01,0.0,0.067,0.0,0.024,0.0,0.0,0.0,1.33,1.19
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2710069,75460900,"Chow mein or chop suey, meatless, with noodles",炒面 或 杂碎，无肉，含 面条,Survey (FNDDS),vegetable chow mein or chop suey,2.98,5.05,15.7,117.0,0.0,74.8,0.0,0.0,2.18,2.1,21.0,1.46,11.0,42.0,130.0,434.0,0.3,0.048,5.2,0.0,11.0,122.0,23.0,0.56,0.0,0.0,0.0,150.0,6.0,0.114,0.15,1.23,0.079,55.0,0.0,14.6,16.6,16.0,39.0,66.0,0.0,0.0,0.0,1.4,0.0,0.0,0.0,0.0,0.665,0.234,0.281,0.108,1.86,1.25,0.127,0.0,0.0,0.01,0.0,0.003,0.0,0.0,0.0,1.88,1.38
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2706607,27313110,Beef chow mein or chop suey with noodles,牛肉 炒面 或 杂碎 含 面条,Survey (FNDDS),,10.8,4.89,11.2,129.0,0.0,71.8,0.0,0.0,1.55,1.5,19.0,1.87,12.0,108.0,204.0,328.0,1.52,0.051,11.6,1.0,9.0,87.0,16.0,0.48,0.0,0.0,0.0,106.0,4.2,0.104,0.19,3.17,0.281,40.0,0.58,33.5,12.3,11.0,29.0,48.0,0.0,0.0,22.0,1.48,0.0,0.0,0.0,0.001,0.473,0.195,0.475,0.234,1.82,0.952,0.092,0.013,0.0,0.047,0.0,0.005,0.001,0.0,0.003,1.89,1.07
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2706742,27415150,"Beef chow mein or chop suey, no noodles",牛肉 炒面 或 杂碎，无 面条,Survey (FNDDS),,10.8,2.61,3.85,82.0,0.0,81.7,0.0,0.0,1.76,0.8,22.0,1.23,11.0,109.0,218.0,253.0,1.62,0.041,9.2,1.0,10.0,99.0,19.0,0.43,0.0,0.0,0.0,119.0,4.8,0.039,0.161,2.96,0.315,28.0,0.67,36.9,13.3,0.0,28.0,28.0,0.0,0.0,25.0,0.748,0.0,0.0,0.0,0.002,0.001,0.035,0.441,0.234,0.834,0.6,0.091,0.015,0.0,0.047,0.0,0.005,0.001,0.0,0.004,0.908,0.716
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2706648,27320310,Pork chow mein or chop suey with noodles,猪肉 炒面 或 杂碎 含 面条,Survey (FNDDS),,10.4,6.38,11.2,143.0,0.0,70.8,0.0,0.0,1.55,1.5,20.0,1.35,16.0,102.0,216.0,325.0,0.94,0.051,13.9,1.0,8.0,87.0,16.0,0.45,0.2,0.0,0.0,106.0,4.4,0.376,0.202,2.58,0.216,39.0,0.21,38.9,11.8,11.0,28.0,47.0,0.0,0.0,23.0,2.01,0.0,0.0,0.0,0.003,0.475,0.201,0.828,0.404,2.45,1.08,0.096,0.012,0.0,0.097,0.0,0.028,0.0,0.0,0.0,2.59,1.2
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2706771,27420390,"Pork chow mein or chop suey, no noodles",猪肉 炒面 或 杂碎，无 面条,Survey (FNDDS),,10.3,4.3,3.85,98.0,0.0,80.5,0.0,0.0,1.76,0.8,23.0,0.64,15.0,102.0,231.0,250.0,0.96,0.041,11.8,1.0,9.0,99.0,19.0,0.4,0.2,0.0,0.0,119.0,5.0,0.349,0.174,2.28,0.24,27.0,0.24,43.1,12.7,0.0,27.0,27.0,0.0,0.0,27.0,1.35,0.0,0.0,0.0,0.003,0.003,0.041,0.843,0.428,1.55,0.746,0.096,0.013,0.0,0.104,0.0,0.032,0.0,0.0,0.0,1.7,0.868
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2706712,27350050,Shrimp chow mein or chop suey with noodles,虾 炒面 或 杂碎 含 面条,Survey (FNDDS),,9.05,4.03,11.4,117.0,0.0,73.8,0.0,0.0,1.51,1.5,42.0,1.11,19.0,123.0,142.0,335.0,0.7,0.112,18.8,28.0,35.0,85.0,16.0,1.06,0.0,0.0,0.0,104.0,4.1,0.089,0.111,1.68,0.129,45.0,0.51,51.6,11.6,11.0,35.0,53.0,0.0,0.0,65.0,1.13,0.0,0.0,0.0,0.0,0.464,0.169,0.282,0.123,1.36,0.926,0.092,0.021,0.043,0.019,0.0,0.004,0.041,0.0,0.004,1.41,1.14
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2706827,27450040,"Shrimp chow mein or chop suey, no noodles",虾 炒面 或 杂碎，无 面条,Survey (FNDDS),,8.8,1.69,4.27,69.0,0.0,83.6,0.0,0.0,1.72,0.8,48.0,0.38,19.0,126.0,148.0,263.0,0.69,0.111,17.5,31.0,40.0,97.0,18.0,1.09,0.0,0.0,0.0,116.0,4.7,0.024,0.072,1.26,0.14,34.0,0.58,57.4,12.5,0.0,34.0,34.0,0.0,0.0,73.0,0.372,0.0,0.0,0.0,0.0,0.003,0.009,0.223,0.108,0.34,0.58,0.091,0.023,0.049,0.016,0.0,0.005,0.047,0.0,0.004,0.394,0.806
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2706687,27343910,Chicken or turkey chow mein or chop suey with noodles,鸡肉 或 火鸡肉 炒面 或 杂碎 含 面条,Survey (FNDDS),,9.91,5.43,11.2,131.0,0.0,72.3,0.0,0.0,1.54,1.5,19.0,1.25,14.0,99.0,174.0,408.0,0.68,0.053,10.7,2.0,10.0,87.0,16.0,0.52,0.0,0.0,0.0,106.0,4.2,0.101,0.159,3.08,0.128,42.0,0.11,29.7,11.7,11.0,30.0,49.0,0.0,0.0,33.0,1.46,0.0,0.0,0.0,0.0,0.471,0.175,0.567,0.157,1.97,1.14,0.105,0.006,0.0,0.14,0.0,0.007,0.0,0.0,0.0,2.12,1.25
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2706798,27446100,"Chicken or turkey chow mein or chop suey, no noodles",鸡肉 或 火鸡肉 炒面 或 杂碎，无 面条,Survey (FNDDS),,9.78,3.23,3.84,83.0,0.0,82.1,0.0,0.0,1.76,0.8,21.0,0.52,14.0,99.0,183.0,344.0,0.66,0.043,8.2,3.0,11.0,99.0,19.0,0.47,0.0,0.0,0.0,119.0,4.8,0.037,0.126,2.86,0.139,30.0,0.12,32.6,12.6,0.0,29.0,29.0,0.0,0.0,37.0,0.719,0.0,0.0,0.0,0.0,0.0,0.012,0.546,0.146,1.01,0.812,0.106,0.007,0.0,0.153,0.0,0.008,0.0,0.0,0.0,1.17,0.926
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2706724,27360120,"Chow mein or chop suey, various types of meat, with noodles",炒面 或 杂碎，various types 的 肉，含 面条,Survey (FNDDS),House Special Chow Mein,10.4,5.57,11.2,134.0,0.0,71.6,0.0,0.0,1.54,1.5,19.0,1.49,14.0,103.0,198.0,354.0,1.05,0.052,12.1,1.0,9.0,87.0,16.0,0.48,0.1,0.0,0.0,106.0,4.3,0.194,0.183,2.95,0.208,40.0,0.3,34.0,11.9,11.0,29.0,48.0,0.0,0.0,26.0,1.65,0.0,0.0,0.0,0.001,0.473,0.19,0.623,0.265,2.08,1.06,0.098,0.01,0.0,0.095,0.0,0.013,0.0,0.0,0.001,2.2,1.17
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2706722,27360080,"Chow mein or chop suey, NS as to type of meat, with noodles",炒面 或 杂碎，未说明 类型 的 肉，含 面条,Survey (FNDDS),"chow mein or chop suey, NFS",9.91,5.43,11.2,131.0,0.0,72.3,0.0,0.0,1.54,1.5,19.0,1.25,14.0,99.0,174.0,408.0,0.68,0.053,10.7,2.0,10.0,87.0,16.0,0.52,0.0,0.0,0.0,106.0,4.2,0.101,0.159,3.08,0.128,42.0,0.11,29.7,11.7,11.0,30.0,49.0,0.0,0.0,33.0,1.46,0.0,0.0,0.0,0.0,0.471,0.175,0.567,0.157,1.97,1.14,0.105,0.006,0.0,0.14,0.0,0.007,0.0,0.0,0.0,2.12,1.25
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2706872,27460010,"Chow mein or chop suey, NS as to type of meat, no noodles",炒面 或 杂碎，未说明 类型 的 肉，无 面条,Survey (FNDDS),,9.78,3.23,3.84,83.0,0.0,82.1,0.0,0.0,1.76,0.8,21.0,0.52,14.0,99.0,183.0,344.0,0.66,0.043,8.2,3.0,11.0,99.0,19.0,0.47,0.0,0.0,0.0,119.0,4.8,0.037,0.126,2.86,0.139,30.0,0.12,32.6,12.6,0.0,29.0,29.0,0.0,0.0,37.0,0.719,0.0,0.0,0.0,0.0,0.0,0.012,0.546,0.146,1.01,0.812,0.106,0.007,0.0,0.153,0.0,0.008,0.0,0.0,0.0,1.17,0.926
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2708951,58150110,"Rice, fried, meatless",米饭，油炸，无肉,Survey (FNDDS),vegetable fried rice,3.84,3.19,32.5,174.0,0.0,59.3,0.0,0.0,0.62,1.1,11.0,0.46,10.0,44.0,69.0,361.0,0.69,0.086,8.3,10.0,22.0,128.0,38.0,0.13,0.0,0.0,3.0,103.0,3.8,0.015,0.026,0.637,0.032,6.0,0.0,5.5,2.8,0.0,6.0,6.0,0.0,0.0,18.0,0.493,0.0,0.0,0.0,0.0,0.0,0.012,0.346,0.112,0.578,1.0,0.123,0.002,0.0,0.007,0.0,0.006,0.0,0.0,0.0,0.588,1.13
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2708952,58150310,"Rice, fried, NFS",米饭，油炸，未特别说明,Survey (FNDDS),Chinese rice,3.84,3.19,32.5,174.0,0.0,59.3,0.0,0.0,0.62,1.1,11.0,0.46,10.0,44.0,69.0,361.0,0.69,0.086,8.3,10.0,22.0,128.0,38.0,0.13,0.0,0.0,3.0,103.0,3.8,0.015,0.026,0.637,0.032,6.0,0.0,5.5,2.8,0.0,6.0,6.0,0.0,0.0,18.0,0.493,0.0,0.0,0.0,0.0,0.0,0.012,0.346,0.112,0.578,1.0,0.123,0.002,0.0,0.007,0.0,0.006,0.0,0.0,0.0,0.588,1.13
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2708955,58150340,"Rice, fried, with beef",米饭，油炸，含 牛肉,Survey (FNDDS),,7.86,4.06,27.6,178.0,0.0,59.3,0.0,0.0,0.53,0.9,10.0,0.77,12.0,66.0,96.0,313.0,1.37,0.084,11.8,8.0,19.0,109.0,32.0,0.18,0.0,0.0,3.0,88.0,3.2,0.023,0.047,1.34,0.088,7.0,0.26,22.2,2.6,0.0,7.0,7.0,0.0,0.0,29.0,0.931,0.0,0.0,0.0,0.003,0.003,0.05,0.613,0.242,1.01,0.886,0.118,0.005,0.0,0.063,0.0,0.007,0.0,0.0,0.002,1.08,1.02
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2708953,58150320,"Rice, fried, with chicken",米饭，油炸，含 鸡肉,Survey (FNDDS),turkey,7.28,3.66,27.6,173.0,0.0,60.3,0.0,0.0,0.53,0.9,12.0,0.5,12.0,73.0,100.0,359.0,0.83,0.083,10.6,10.0,20.0,109.0,32.0,0.17,0.0,0.0,3.0,88.0,3.2,0.023,0.049,1.68,0.064,7.0,0.06,14.6,2.4,0.0,6.0,6.0,0.0,0.0,32.0,0.656,0.0,0.0,0.0,0.0,0.0,0.015,0.484,0.136,0.826,0.979,0.112,0.005,0.0,0.074,0.0,0.008,0.0,0.0,0.0,0.906,1.1
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2708954,58150330,"Rice, fried, with pork",米饭，油炸，含 猪肉,Survey (FNDDS),,7.56,4.16,27.6,179.0,0.0,59.6,0.0,0.0,0.53,0.9,12.0,0.55,13.0,75.0,122.0,316.0,0.97,0.082,12.3,9.0,19.0,109.0,32.0,0.14,0.1,0.0,3.0,88.0,3.3,0.165,0.071,1.42,0.11,5.0,0.11,19.4,2.4,0.0,5.0,5.0,0.0,0.0,27.0,0.946,0.0,0.0,0.0,0.002,0.002,0.028,0.62,0.265,1.07,0.949,0.108,0.008,0.0,0.052,0.0,0.019,0.0,0.0,0.0,1.15,1.07
3402,Fried rice and lo/chow mein,Fried rice and lo/chow mein,2708956,58150510,"Rice, fried, with shrimp",米饭，油炸，含 虾,Survey (FNDDS),,6.68,2.97,27.8,166.0,0.0,61.1,0.0,0.0,0.53,0.9,23.0,0.44,14.0,83.0,84.0,324.0,0.83,0.112,14.5,22.0,32.0,109.0,32.0,0.44,0.0,0.0,3.0,88.0,3.2,0.018,0.026,0.943,0.064,9.0,0.25,25.0,2.4,0.0,9.0,9.0,0.0,0.0,47.0,0.497,0.0,0.0,0.0,0.0,0.002,0.014,0.337,0.119,0.525,0.879,0.106,0.012,0.021,0.012,0.0,0.006,0.02,0.0,0.002,0.554,1.05
